ds,article,y,unit_price
2021-02-22,NANTAIS,3.0,2.5
2021-02-22,PARIS BREST,2.0,2.0
2021-02-22,SAVARIN,1.0,2.0
2021-02-22,SPECIAL BREAD KG,1.0,4.8
2021-02-23,BAGUETTE APERO,1.0,4.5
2021-02-23,BOULE POLKA,1.0,1.6
2021-02-23,CHOCOLAT,1.0,1.5
2021-02-23,DIVERS SANDWICHS,3.0,2.5
2021-02-23,DIVERS VIENNOISERIE,6.0,2.733333333333333
2021-02-23,FONDANT CHOCOLAT,3.0,2.5
2021-02-23,GACHE,1.0,5.0
2021-02-23,GRAND FAR BRETON,4.0,7.0
2021-02-23,GRANDE SUCETTE,2.0,0.6
2021-02-23,MILLES FEUILLES,3.0,2.0
2021-02-23,NANTAIS,3.0,2.5
2021-02-23,PARIS BREST,1.0,2.0
2021-02-23,ROYAL 6P,1.0,18.0
2021-02-23,SPECIAL BREAD KG,1.0,4.8
2021-02-23,SUCETTE,4.0,0.3
2021-02-25,BOULE POLKA,2.0,1.6
2021-02-25,DIVERS BOULANGERIE,1.0,1.0
2021-02-25,DIVERS VIENNOISERIE,8.0,3.2
2021-02-25,FLAN,3.0,2.0
2021-02-25,FLAN ABRICOT,4.0,2.1
2021-02-25,FONDANT CHOCOLAT,1.0,2.5
2021-02-25,GACHE,1.0,5.0
2021-02-25,GD KOUIGN AMANN,2.0,7.5
2021-02-25,GRAND FAR BRETON,2.0,7.0
2021-02-25,NANTAIS,3.0,2.5
2021-02-25,PARIS BREST,2.0,2.0
2021-02-25,SPECIAL BREAD KG,1.0,4.8
2021-02-25,SUCETTE,5.0,0.3
2021-02-25,TARTE FRUITS 4P,1.0,9.0
2021-02-25,TARTE FRUITS 6P,1.0,12.0
2021-02-26,BOULE POLKA,2.0,1.6
2021-02-26,DEMI PAIN,1.0,0.6
2021-02-26,DIVERS CONFISERIE,2.0,4.5
2021-02-26,DIVERS VIENNOISERIE,15.0,3.3733333333333335
2021-02-26,FLAN,2.0,2.0
2021-02-26,FLAN ABRICOT,3.0,2.1
2021-02-26,FONDANT CHOCOLAT,4.0,2.5
2021-02-26,GACHE,2.0,5.0
2021-02-26,GD KOUIGN AMANN,4.0,7.5
2021-02-26,GRAND FAR BRETON,3.0,7.0
2021-02-26,MILLES FEUILLES,2.0,2.0
2021-02-26,NANTAIS,6.0,2.5
2021-02-26,PARIS BREST,3.0,2.0
2021-02-26,SAVARIN,1.0,2.0
2021-02-26,SPECIAL BREAD KG,2.0,4.8
2021-02-26,VIK BREAD,10.0,2.5
2021-02-27,BAGUETTE APERO,1.0,4.5
2021-02-27,BOULE POLKA,2.0,1.6
2021-02-27,BRIOCHETTE,3.0,0.8
2021-02-27,CHOU CHANTILLY,3.0,2.0
2021-02-27,DEMI PAIN,2.0,0.6
2021-02-27,DIVERS VIENNOISERIE,11.0,6.461538461538462
2021-02-27,FLAN,2.0,2.0
2021-02-27,GD KOUIGN AMANN,5.0,7.5
2021-02-27,GRAND FAR BRETON,4.0,7.0
2021-02-27,GRANDE SUCETTE,1.0,0.6
2021-02-27,MILLES FEUILLES,6.0,2.0
2021-02-27,NANTAIS,5.0,2.5
2021-02-27,NOIX JAPONAISE,6.0,2.0
2021-02-27,PAIN S/SEL,1.0,1.5
2021-02-27,PARIS BREST,2.0,2.0
2021-02-27,SAVARIN,3.0,2.0
2021-02-27,SPECIAL BREAD KG,1.0,4.8
2021-02-27,SUCETTE,4.0,0.3
2021-02-27,TARTE FRUITS 4P,2.0,9.0
2021-02-27,TARTE FRUITS 6P,1.0,12.0
2021-02-27,VIK BREAD,8.0,2.5
2021-02-28,BAGUETTE GRAINE,10.0,1.3
2021-02-28,BOULE POLKA,2.0,1.6
2021-02-28,BRIOCHETTE,2.0,0.8
2021-02-28,CHOU CHANTILLY,11.0,2.0
2021-02-28,DIVERS CONFISERIE,2.0,3.0
2021-02-28,DIVERS VIENNOISERIE,15.0,5.239999999999999
2021-02-28,ECLAIR FRAISE PISTACHE,1.0,2.1
2021-02-28,FONDANT CHOCOLAT,2.0,2.5
2021-02-28,GACHE,3.0,5.0
2021-02-28,GD KOUIGN AMANN,4.0,7.5
2021-02-28,GRAND FAR BRETON,5.0,7.0
2021-02-28,GRANDE SUCETTE,4.0,0.6
2021-02-28,MILLES FEUILLES,5.0,2.0
2021-02-28,NANTAIS,6.0,2.5
2021-02-28,NOIX JAPONAISE,8.0,2.0
2021-02-28,PAIN S/SEL,1.0,1.5
2021-02-28,PARIS BREST,6.0,2.0
2021-02-28,SACHET VIENNOISERIE,3.0,4.0
2021-02-28,SAVARIN,9.0,2.0
2021-02-28,SPECIAL BREAD KG,1.0,4.8
2021-02-28,TARTE FRUITS 4P,6.0,9.0
2021-02-28,TARTE FRUITS 6P,2.0,12.0
2021-02-28,VIK BREAD,9.0,2.5
2021-03-01,BOULE POLKA,1.0,1.6
2021-03-01,CHOU CHANTILLY,2.0,2.0
2021-03-01,DIVERS CONFISERIE,2.0,3.0
2021-03-01,DIVERS SANDWICHS,2.0,2.5
2021-03-01,DIVERS VIENNOISERIE,2.0,6.0
2021-03-01,GD KOUIGN AMANN,1.0,7.5
2021-03-01,GRAND FAR BRETON,1.0,7.0
2021-03-01,MILLES FEUILLES,2.0,2.0
2021-03-01,NOIX JAPONAISE,3.0,2.0
2021-03-01,PARIS BREST,3.0,2.0
2021-03-01,SACHET VIENNOISERIE,1.0,4.0
2021-03-02,BOULE POLKA,2.0,1.6
2021-03-02,CHOU CHANTILLY,1.0,2.0
2021-03-02,DIVERS BOULANGERIE,1.0,6.0
2021-03-02,DIVERS SANDWICHS,3.0,1.6
2021-03-02,DIVERS VIENNOISERIE,1.0,11.0
2021-03-02,FLAN,5.0,2.0
2021-03-02,FLAN ABRICOT,5.0,2.1
2021-03-02,FONDANT CHOCOLAT,1.0,2.5
2021-03-02,GD KOUIGN AMANN,1.0,7.5
2021-03-02,GRAND FAR BRETON,1.0,7.0
2021-03-02,GRANDE SUCETTE,2.0,0.6
2021-03-02,NANTAIS,2.0,2.5
2021-03-02,PARIS BREST,2.0,2.0
2021-03-02,SACHET VIENNOISERIE,3.0,4.0
2021-03-02,SAVARIN,1.0,2.0
2021-03-02,SPECIAL BREAD KG,1.0,4.8
2021-03-04,.,2.0,0.0
2021-03-04,BOULE POLKA,1.0,1.6
2021-03-04,DIVERS BOULANGERIE,1.0,1.0
2021-03-04,DIVERS SANDWICHS,2.0,3.75
2021-03-04,DIVERS VIENNOISERIE,1.0,11.0
2021-03-04,FLAN,4.0,2.0
2021-03-04,FLAN ABRICOT,2.0,2.1
2021-03-04,FONDANT CHOCOLAT,2.0,2.5
2021-03-04,GACHE,1.0,5.0
2021-03-04,GD KOUIGN AMANN,1.0,7.5
2021-03-04,GRAND FAR BRETON,1.0,7.0
2021-03-04,NANTAIS,4.0,2.5
2021-03-04,PARIS BREST,6.0,2.0
2021-03-04,SAVARIN,3.0,2.0
2021-03-04,SPECIAL BREAD KG,1.0,4.8
2021-03-04,SUCETTE,4.0,0.3
2021-03-05,BOULE POLKA,2.0,1.6
2021-03-05,CHOU CHANTILLY,3.0,2.0
2021-03-05,DEMI PAIN,1.0,0.6
2021-03-05,DIVERS BOULANGERIE,1.0,1.0
2021-03-05,DIVERS CONFISERIE,1.0,6.0
2021-03-05,DIVERS SANDWICHS,5.0,3.5
2021-03-05,DIVERS VIENNOISERIE,5.0,6.0
2021-03-05,FLAN,2.0,2.0
2021-03-05,FONDANT CHOCOLAT,2.0,2.5
2021-03-05,GACHE,3.0,5.0
2021-03-05,GD FAR BRETON,1.0,0.0
2021-03-05,GD KOUIGN AMANN,1.0,7.5
2021-03-05,GRAND FAR BRETON,4.0,7.0
2021-03-05,GRANDE SUCETTE,1.0,0.6
2021-03-05,NANTAIS,2.0,2.5
2021-03-05,PARIS BREST,3.0,2.0
2021-03-05,SACHET VIENNOISERIE,2.0,4.0
2021-03-05,SAVARIN,3.0,2.0
2021-03-05,SPECIAL BREAD KG,1.0,4.8
2021-03-05,VIK BREAD,9.0,2.5
2021-03-06,BOULE POLKA,2.0,1.6
2021-03-06,CHOU CHANTILLY,3.0,2.0
2021-03-06,DIVERS BOULANGERIE,2.0,1.0
2021-03-06,DIVERS PATISSERIE,1.0,7.0
2021-03-06,DIVERS VIENNOISERIE,3.0,6.266666666666667
2021-03-06,GACHE,1.0,5.0
2021-03-06,GD KOUIGN AMANN,5.0,7.5
2021-03-06,GRAND FAR BRETON,4.0,7.0
2021-03-06,GRANDE SUCETTE,4.0,0.6
2021-03-06,MILLES FEUILLES,4.0,2.0
2021-03-06,NANTAIS,10.0,2.5
2021-03-06,PARIS BREST,4.0,2.0
2021-03-06,SAVARIN,3.0,2.0
2021-03-06,SPECIAL BREAD KG,1.0,4.8
2021-03-06,VIK BREAD,10.0,2.5
2021-03-07,BAGUETTE GRAINE,10.0,1.3
2021-03-07,BOULE POLKA,2.0,1.6
2021-03-07,CHOU CHANTILLY,8.0,2.0
2021-03-07,DIVERS CONFISERIE,1.0,3.0
2021-03-07,DIVERS PATISSERIE,3.0,7.0
2021-03-07,DIVERS VIENNOISERIE,5.0,6.24
2021-03-07,FONDANT CHOCOLAT,6.0,2.5
2021-03-07,GACHE,1.0,5.0
2021-03-07,GD KOUIGN AMANN,3.0,7.5
2021-03-07,GRAND FAR BRETON,3.0,7.0
2021-03-07,MILLES FEUILLES,7.0,2.0
2021-03-07,NANTAIS,4.0,2.5
2021-03-07,NOIX JAPONAISE,7.0,2.0
2021-03-07,PARIS BREST,7.0,2.0
2021-03-07,SACHET DE CROUTON,1.0,1.6
2021-03-07,SAVARIN,6.0,2.0
2021-03-07,SPECIAL BREAD KG,1.0,4.8
2021-03-07,TARTE FRUITS 4P,3.0,9.0
2021-03-07,TARTE FRUITS 6P,3.0,12.0
2021-03-07,VIK BREAD,10.0,2.5
2021-03-08,BOULE POLKA,2.0,1.6
2021-03-08,DIVERS BOULANGERIE,2.0,2.0
2021-03-08,DIVERS SANDWICHS,3.0,2.5
2021-03-08,DIVERS VIENNOISERIE,2.0,6.0
2021-03-08,FONDANT CHOCOLAT,2.0,2.5
2021-03-08,GRAND FAR BRETON,2.0,7.0
2021-03-08,MILLES FEUILLES,2.0,2.0
2021-03-08,NANTAIS,4.0,2.5
2021-03-08,PARIS BREST,4.0,2.0
2021-03-09,BAGUETTE APERO,1.0,4.5
2021-03-09,BOULE POLKA,2.0,1.6
2021-03-09,DIVERS BOULANGERIE,2.0,1.0
2021-03-09,DIVERS SANDWICHS,4.0,2.875
2021-03-09,DIVERS VIENNOISERIE,1.0,6.0
2021-03-09,GRAND FAR BRETON,1.0,7.0
2021-03-09,GRANDE SUCETTE,3.0,0.6
2021-03-09,MILLES FEUILLES,2.0,2.0
2021-03-09,NANTAIS,2.0,2.5
2021-03-09,SACHET VIENNOISERIE,1.0,4.0
2021-03-09,SPECIAL BREAD KG,1.0,4.8
2021-03-09,SUCETTE,1.0,0.3
2021-03-11,DIVERS PATISSERIE,1.0,2.0
2021-03-11,FLAN,2.0,2.0
2021-03-11,FLAN ABRICOT,4.0,2.1
2021-03-11,FONDANT CHOCOLAT,2.0,2.5
2021-03-11,GRAND FAR BRETON,1.0,7.0
2021-03-11,NANTAIS,5.0,2.5
2021-03-11,PARIS BREST,2.0,2.0
2021-03-11,SAVARIN,1.0,2.0
2021-03-11,SPECIAL BREAD KG,1.0,4.8
2021-03-11,TRIANGLES,0.0,2.5
2021-03-12,BOULE POLKA,1.0,1.6
2021-03-12,DIVERS VIENNOISERIE,2.0,14.0
2021-03-12,FLAN,2.0,2.0
2021-03-12,FLAN ABRICOT,2.0,2.1
2021-03-12,GACHE,1.0,5.0
2021-03-12,GD KOUIGN AMANN,1.0,7.5
2021-03-12,GRAND FAR BRETON,2.0,7.0
2021-03-12,MILLES FEUILLES,5.0,2.0
2021-03-12,NANTAIS,4.0,2.5
2021-03-12,PARIS BREST,6.0,2.0
2021-03-12,SAVARIN,1.0,2.0
2021-03-12,SPECIAL BREAD KG,1.0,4.8
2021-03-12,SUCETTE,2.0,0.3
2021-03-12,VIK BREAD,10.0,2.5
2021-03-13,BOULE POLKA,2.0,1.6
2021-03-13,DEMI PAIN,1.0,0.6
2021-03-13,DIVERS CONFISERIE,2.0,3.0
2021-03-13,DIVERS VIENNOISERIE,3.0,9.333333333333334
2021-03-13,FLAN,2.0,2.0
2021-03-13,FLAN ABRICOT,2.0,2.1
2021-03-13,GACHE,1.0,5.0
2021-03-13,GD KOUIGN AMANN,5.0,7.5
2021-03-13,GRAND FAR BRETON,1.0,7.0
2021-03-13,GRANDE SUCETTE,3.0,0.6
2021-03-13,MILLES FEUILLES,6.0,2.0
2021-03-13,NANTAIS,4.0,2.5
2021-03-13,NOIX JAPONAISE,6.0,2.0
2021-03-13,PARIS BREST,4.0,2.0
2021-03-13,SAVARIN,4.0,2.0
2021-03-13,SUCETTE,4.0,0.3
2021-03-13,TARTE FRUITS 4P,1.0,9.0
2021-03-13,TARTE FRUITS 6P,3.0,12.0
2021-03-13,VIK BREAD,10.0,2.5
2021-03-14,BAGUETTE GRAINE,10.0,1.3
2021-03-14,BOULE POLKA,2.0,1.6
2021-03-14,DIVERS VIENNOISERIE,1.0,6.0
2021-03-14,FLAN,3.0,2.0
2021-03-14,FONDANT CHOCOLAT,1.0,2.5
2021-03-14,GACHE,1.0,5.0
2021-03-14,GD KOUIGN AMANN,3.0,7.5
2021-03-14,GRAND FAR BRETON,2.0,7.0
2021-03-14,GRANDE SUCETTE,1.0,0.6
2021-03-14,MILLES FEUILLES,6.0,2.0
2021-03-14,NANTAIS,2.0,2.5
2021-03-14,NOIX JAPONAISE,9.0,2.0
2021-03-14,PARIS BREST,2.0,2.0
2021-03-14,SACHET VIENNOISERIE,1.0,4.0
2021-03-14,SAVARIN,7.0,2.0
2021-03-14,SPECIAL BREAD KG,1.0,4.8
2021-03-14,SUCETTE,2.0,0.3
2021-03-14,TARTE FRUITS 4P,3.0,9.0
2021-03-14,TARTE FRUITS 6P,1.0,12.0
2021-03-14,VIK BREAD,10.0,2.5
2021-03-15,BOULE POLKA,1.0,1.6
2021-03-15,DIVERS BOULANGERIE,1.0,2.0
2021-03-15,DIVERS SANDWICHS,2.0,2.5
2021-03-15,DIVERS VIENNOISERIE,2.0,11.0
2021-03-15,FONDANT CHOCOLAT,2.0,2.5
2021-03-15,GACHE,1.0,5.0
2021-03-15,GRAND FAR BRETON,3.0,7.0
2021-03-15,NOIX JAPONAISE,1.0,2.0
2021-03-16,BAGUETTE APERO,1.0,4.5
2021-03-16,BOULE POLKA,1.0,1.6
2021-03-16,DIVERS CONFISERIE,1.0,3.0
2021-03-16,DIVERS SANDWICHS,6.0,2.5
2021-03-16,FONDANT CHOCOLAT,2.0,2.5
2021-03-16,GACHE,1.0,5.0
2021-03-16,GRAND FAR BRETON,1.0,7.0
2021-03-16,GRANDE SUCETTE,1.0,0.6
2021-03-16,NOIX JAPONAISE,1.0,2.0
2021-03-16,SACHET VIENNOISERIE,2.0,4.0
2021-03-16,SPECIAL BREAD KG,1.0,4.8
2021-03-16,SUCETTE,3.0,0.3
2021-03-18,.,1.0,0.0
2021-03-18,BOULE POLKA,1.0,1.6
2021-03-18,DIVERS CONFISERIE,1.0,6.0
2021-03-18,DIVERS SANDWICHS,4.0,2.5
2021-03-18,FLAN,1.0,2.0
2021-03-18,FLAN ABRICOT,1.0,2.1
2021-03-18,FONDANT CHOCOLAT,1.0,2.5
2021-03-18,GRAND FAR BRETON,1.0,7.0
2021-03-18,GRANDE SUCETTE,1.0,0.6
2021-03-18,NANTAIS,4.0,2.5
2021-03-18,PARIS BREST,2.0,2.0
2021-03-18,SAVARIN,3.0,2.0
2021-03-18,SUCETTE,7.0,0.3
2021-03-18,TROPEZIENNE,4.0,2.0
2021-03-18,TROPEZIENNE FRAMBOISE,3.0,2.1
2021-03-19,DIVERS BOULANGERIE,1.0,3.0
2021-03-19,DIVERS SANDWICHS,1.0,2.5
2021-03-19,DIVERS VIENNOISERIE,2.0,6.0
2021-03-19,FONDANT CHOCOLAT,1.0,2.5
2021-03-19,GACHE,1.0,5.0
2021-03-19,GRAND FAR BRETON,1.0,7.0
2021-03-19,GRANDE SUCETTE,1.0,0.6
2021-03-19,MILLES FEUILLES,3.0,2.0
2021-03-19,SACHET VIENNOISERIE,3.0,4.0
2021-03-19,SPECIAL BREAD KG,1.0,4.8
2021-03-19,SUCETTE,4.0,0.3
2021-03-19,TROPEZIENNE FRAMBOISE,1.0,2.1
2021-03-19,VIK BREAD,8.0,2.5
2021-03-20,BOULE POLKA,1.0,1.6
2021-03-20,DIVERS VIENNOISERIE,5.0,7.25
2021-03-20,FONDANT CHOCOLAT,3.0,2.5
2021-03-20,GD KOUIGN AMANN,2.0,7.5
2021-03-20,GRAND FAR BRETON,2.0,7.0
2021-03-20,MILLES FEUILLES,4.0,2.0
2021-03-20,NANTAIS,4.0,2.5
2021-03-20,PARIS BREST,4.0,2.0
2021-03-20,ROYAL 6P,1.0,18.0
2021-03-20,SACHET VIENNOISERIE,1.0,4.0
2021-03-20,SAVARIN,2.0,2.0
2021-03-20,SPECIAL BREAD KG,1.0,4.8
2021-03-20,SUCETTE,7.0,0.3
2021-03-20,TROPEZIENNE,5.0,2.0
2021-03-20,TROPEZIENNE FRAMBOISE,1.0,2.1
2021-03-20,VIK BREAD,10.0,2.5
2021-03-21,BAGUETTE GRAINE,9.0,1.3
2021-03-21,BOULE POLKA,2.0,1.6
2021-03-21,BRIOCHETTE,2.0,0.8
2021-03-21,CHOU CHANTILLY,7.0,2.0
2021-03-21,DIVERS BOULANGERIE,1.0,1.0
2021-03-21,DIVERS PATISSERIE,1.0,14.0
2021-03-21,DIVERS VIENNOISERIE,1.0,11.0
2021-03-21,FLAN,3.0,2.0
2021-03-21,FLAN ABRICOT,4.0,2.1
2021-03-21,FONDANT CHOCOLAT,5.0,2.5
2021-03-21,GACHE,1.0,5.0
2021-03-21,GD KOUIGN AMANN,1.0,7.5
2021-03-21,GRAND FAR BRETON,4.0,7.0
2021-03-21,MILLES FEUILLES,6.0,2.0
2021-03-21,NANTAIS,7.0,2.5
2021-03-21,NOIX JAPONAISE,5.0,2.0
2021-03-21,PARIS BREST,7.0,2.0
2021-03-21,ROYAL,3.0,3.0
2021-03-21,SACHET VIENNOISERIE,2.0,4.0
2021-03-21,SAVARIN,4.0,2.0
2021-03-21,SPECIAL BREAD KG,1.0,4.8
2021-03-21,SUCETTE,2.0,0.3
2021-03-21,TARTE FRUITS 4P,3.0,9.0
2021-03-21,TARTE FRUITS 6P,3.0,12.0
2021-03-21,TROPEZIENNE,3.0,2.0
2021-03-21,TROPEZIENNE FRAMBOISE,2.0,2.1
2021-03-21,VIK BREAD,13.0,2.5
2021-03-22,DIVERS BOULANGERIE,1.0,3.0
2021-03-22,DIVERS SANDWICHS,2.0,2.5
2021-03-22,DIVERS VIENNOISERIE,1.0,11.0
2021-03-22,FLAN ABRICOT,1.0,2.1
2021-03-22,GD KOUIGN AMANN,1.0,7.5
2021-03-22,GRAND FAR BRETON,1.0,7.0
2021-03-22,NANTAIS,1.0,2.5
2021-03-22,SUCETTE,1.0,0.3
2021-03-23,BOULE POLKA,2.0,1.6
2021-03-23,DIVERS BOULANGERIE,1.0,1.0
2021-03-23,DIVERS PATISSERIE,2.0,1.0
2021-03-23,DIVERS SANDWICHS,3.0,2.5
2021-03-23,DIVERS VIENNOISERIE,1.0,1.0
2021-03-23,FONDANT CHOCOLAT,2.0,2.5
2021-03-23,GACHE,1.0,5.0
2021-03-23,GD KOUIGN AMANN,1.0,7.5
2021-03-23,PARIS BREST,1.0,2.0
2021-03-23,SACHET VIENNOISERIE,3.0,4.0
2021-03-23,SPECIAL BREAD KG,1.0,4.8
2021-03-23,SUCETTE,1.0,0.3
2021-03-25,BAGUETTE APERO,1.0,4.5
2021-03-25,DIVERS BOULANGERIE,2.0,1.0
2021-03-25,DIVERS CONFISERIE,1.0,3.0
2021-03-25,DIVERS SANDWICHS,2.0,2.5
2021-03-25,DIVERS VIENNOISERIE,1.0,6.0
2021-03-25,GACHE,1.0,5.0
2021-03-25,NANTAIS,4.0,2.5
2021-03-25,PARIS BREST,3.0,2.0
2021-03-25,SACHET DE CROUTON,1.0,1.6
2021-03-25,SUCETTE,1.0,0.3
2021-03-25,TROPEZIENNE FRAMBOISE,1.0,2.1
2021-03-26,BOULE POLKA,1.0,1.6
2021-03-26,DIVERS CONFISERIE,1.0,3.0
2021-03-26,DIVERS SANDWICHS,7.0,2.857142857142857
2021-03-26,FLAN,2.0,2.0
2021-03-26,FLAN ABRICOT,3.0,2.1
2021-03-26,FONDANT CHOCOLAT,2.0,2.5
2021-03-26,GACHE,2.0,5.0
2021-03-26,GRAND FAR BRETON,1.0,7.0
2021-03-26,MILLES FEUILLES,2.0,2.0
2021-03-26,NANTAIS,2.0,2.5
2021-03-26,NOIX JAPONAISE,2.0,2.0
2021-03-26,SACHET DE CROUTON,1.0,1.6000000000000003
2021-03-26,SACHET VIENNOISERIE,2.0,4.0
2021-03-26,SPECIAL BREAD KG,1.0,4.8
2021-03-26,VIK BREAD,10.0,2.5
2021-03-27,BOULE POLKA,1.0,1.6
2021-03-27,DIVERS VIENNOISERIE,3.0,7.666666666666667
2021-03-27,FLAN,4.0,2.0
2021-03-27,FLAN ABRICOT,6.0,2.1
2021-03-27,FONDANT CHOCOLAT,3.0,2.5
2021-03-27,GD KOUIGN AMANN,1.0,7.5
2021-03-27,GRAND FAR BRETON,2.0,7.0
2021-03-27,GRANDE SUCETTE,1.0,0.6
2021-03-27,MILLES FEUILLES,5.0,2.0
2021-03-27,NANTAIS,6.0,2.5
2021-03-27,NOIX JAPONAISE,3.0,2.0
2021-03-27,PARIS BREST,4.0,2.0
2021-03-27,SACHET DE CROUTON,1.0,1.6
2021-03-27,SPECIAL BREAD KG,1.0,4.8
2021-03-27,SUCETTE,1.0,0.3
2021-03-27,TARTE FRUITS 4P,2.0,9.0
2021-03-27,TARTE FRUITS 6P,2.0,12.0
2021-03-27,VIK BREAD,6.0,2.5
2021-03-28,BAGUETTE GRAINE,10.0,1.3
2021-03-28,BOULE POLKA,1.0,1.6
2021-03-28,BRIOCHETTE,1.0,0.8
2021-03-28,DIVERS BOULANGERIE,1.0,2.0
2021-03-28,DIVERS CONFISERIE,3.0,3.0
2021-03-28,DIVERS VIENNOISERIE,2.0,8.5
2021-03-28,FLAN,7.0,2.0
2021-03-28,FLAN ABRICOT,2.0,2.1
2021-03-28,FONDANT CHOCOLAT,2.0,2.5
2021-03-28,GD KOUIGN AMANN,3.0,7.5
2021-03-28,GRAND FAR BRETON,2.0,7.0
2021-03-28,GRANDE SUCETTE,1.0,0.6
2021-03-28,MILLES FEUILLES,7.0,2.0
2021-03-28,NANTAIS,5.0,2.5
2021-03-28,NOIX JAPONAISE,2.0,2.0
2021-03-28,PARIS BREST,6.0,2.0
2021-03-28,SACHET VIENNOISERIE,4.0,4.0
2021-03-28,SPECIAL BREAD KG,1.0,4.8
2021-03-28,SUCETTE,6.0,0.3
2021-03-28,TARTE FRAISE 4PER,2.0,12.0
2021-03-28,TARTE FRAISE 6P,1.0,18.0
2021-03-28,TARTE FRUITS 4P,3.0,9.0
2021-03-28,TARTELETTE FRAISE,7.0,3.0
2021-03-28,TROPEZIENNE FRAMBOISE,5.0,2.1
2021-03-28,VIK BREAD,12.0,2.5
2021-03-29,CHOU CHANTILLY,1.0,2.0
2021-03-29,DIVERS BOULANGERIE,1.0,3.0
2021-03-29,FONDANT CHOCOLAT,1.0,2.5
2021-03-29,GACHE,1.0,5.0
2021-03-29,GRAND FAR BRETON,2.0,7.0
2021-03-29,NANTAIS,1.0,2.5
2021-03-29,PARIS BREST,1.0,2.0
2021-03-29,SACHET VIENNOISERIE,4.0,4.0
2021-03-29,SPECIAL BREAD KG,1.0,4.8
2021-03-29,SUCETTE,1.0,0.3
2021-03-29,TARTELETTE FRAISE,4.0,3.0
2021-03-29,TRIANGLES,4.0,2.5
2021-03-30,BOULE POLKA,1.0,1.6
2021-03-30,CHOU CHANTILLY,4.0,2.0
2021-03-30,DIVERS CONFISERIE,1.0,3.0
2021-03-30,DIVERS PATISSERIE,1.0,1.0
2021-03-30,DIVERS VIENNOISERIE,1.0,1.0
2021-03-30,GD KOUIGN AMANN,1.0,7.5
2021-03-30,GRAND FAR BRETON,3.0,7.0
2021-03-30,NANTAIS,4.0,2.5
2021-03-30,NOIX JAPONAISE,1.0,2.0
2021-03-30,PARIS BREST,1.0,2.0
2021-03-30,SACHET DE CROUTON,1.0,1.6
2021-03-30,SACHET VIENNOISERIE,3.0,4.0
2021-03-30,SPECIAL BREAD KG,1.0,4.8
2021-03-30,SUCETTE,1.0,0.3
2021-03-30,TARTE FRUITS 4P,1.0,9.0
2021-03-30,TARTELETTE FRAISE,1.0,3.0
2021-03-30,TRIANGLES,3.0,2.5
2021-04-01,DIVERS VIENNOISERIE,2.0,3.5
2021-04-01,FLAN,5.0,2.0
2021-04-01,FLAN ABRICOT,2.0,2.1
2021-04-01,FONDANT CHOCOLAT,1.0,2.5
2021-04-01,GRAND FAR BRETON,1.0,7.0
2021-04-01,NANTAIS,1.0,2.5
2021-04-01,SACHET DE CROUTON,1.0,1.6
2021-04-01,SPECIAL BREAD KG,1.0,4.8
2021-04-01,SUCETTE,3.0,0.3
2021-04-01,TROPEZIENNE,3.0,2.0
2021-04-01,TROPEZIENNE FRAMBOISE,4.0,2.1
2021-04-02,BAGUETTE APERO,1.0,4.5
2021-04-02,DIVERS BOULANGERIE,1.0,6.0
2021-04-02,DIVERS CONFISERIE,1.0,3.0
2021-04-02,DIVERS PATISSERIE,4.0,4.375
2021-04-02,DIVERS SANDWICHS,1.0,3.5
2021-04-02,DIVERS VIENNOISERIE,4.0,2.75
2021-04-02,FLAN,1.0,2.0
2021-04-02,FONDANT CHOCOLAT,3.0,2.5
2021-04-02,FRAISIER,6.0,3.0
2021-04-02,GACHE,1.0,5.0
2021-04-02,GRAND FAR BRETON,3.0,7.0
2021-04-02,MILLES FEUILLES,4.0,2.0
2021-04-02,NANTAIS,2.0,2.5
2021-04-02,PARIS BREST,1.0,2.0
2021-04-02,SPECIAL BREAD KG,1.0,4.8
2021-04-02,TARTELETTE FRAISE,4.0,3.0
2021-04-02,VIK BREAD,10.0,2.5
2021-04-03,BOULE POLKA,1.0,1.6
2021-04-03,BRIOCHETTE,2.0,0.8
2021-04-03,CHOCOLAT,1.0,1.5
2021-04-03,DIVERS BOULANGERIE,1.0,2.0
2021-04-03,DIVERS CONFISERIE,2.0,3.0
2021-04-03,DIVERS PATISSERIE,6.0,4.5
2021-04-03,DIVERS VIENNOISERIE,5.0,5.6
2021-04-03,FLAN,1.0,2.0
2021-04-03,FLAN ABRICOT,2.0,2.1
2021-04-03,FONDANT CHOCOLAT,2.0,2.5
2021-04-03,FRAISIER,7.0,3.0
2021-04-03,GACHE,1.0,5.0
2021-04-03,GD KOUIGN AMANN,7.0,7.5
2021-04-03,GRAND FAR BRETON,3.0,7.0
2021-04-03,NID DE POULE,1.0,2.5
2021-04-03,PARIS BREST,6.0,2.0
2021-04-03,SPECIAL BREAD KG,1.0,4.8
2021-04-03,SUCETTE,1.0,0.3
2021-04-03,TARTE FRAISE 4PER,1.0,12.0
2021-04-03,TARTE FRUITS 4P,1.0,9.0
2021-04-03,TARTE FRUITS 6P,1.0,12.0
2021-04-03,TARTELETTE FRAISE,3.0,3.0
2021-04-03,VIK BREAD,10.0,2.5
2021-04-04,.,1.0,0.0
2021-04-04,BAGUETTE GRAINE,9.0,1.3
2021-04-04,BOULE POLKA,1.0,1.6
2021-04-04,CHOU CHANTILLY,2.0,2.0
