ds,article,y,unit_price
2021-01-24,PAIN AUX RAISINS,1.0,1.4
2021-01-24,PAIN BANETTE,2.0,1.4
2021-01-24,PAIN CHOCO AMANDES,3.0,1.5
2021-01-24,QUIM BREAD,3.0,1.0
2021-01-24,SEIGLE,2.0,1.8
2021-01-24,SPECIAL BREAD,10.0,2.4
2021-01-24,TARTELETTE,14.0,2.0
2021-01-24,TRADITIONAL BAGUETTE,143.0,1.2
2021-01-25,BAGUETTE,24.0,0.9
2021-01-25,BANETTE,17.0,1.05
2021-01-25,BANETTINE,1.0,0.6
2021-01-25,BOISSON 33CL,4.0,1.5
2021-01-25,BOULE 200G,3.0,1.1
2021-01-25,BOULE 400G,6.0,1.5
2021-01-25,CAMPAGNE,6.0,1.8
2021-01-25,CEREAL BAGUETTE,6.0,1.25
2021-01-25,CHAUSSON AUX POMMES,2.0,1.4
2021-01-25,COMPLET,3.0,1.5
2021-01-25,COUPE,29.0,0.15
2021-01-25,CROISSANT,26.0,1.1
2021-01-25,CROISSANT AMANDES,5.0,1.4
2021-01-25,DEMI BAGUETTE,2.0,0.45
2021-01-25,ECLAIR,3.0,2.0
2021-01-25,FICELLE,2.0,0.6
2021-01-25,FINANCIER X5,2.0,3.0
2021-01-25,FORMULE SANDWICH,6.0,6.5
2021-01-25,KOUIGN AMANN,1.0,2.1
2021-01-25,MOISSON,5.0,2.0
2021-01-25,PAIN,4.0,1.15
2021-01-25,PAIN AU CHOCOLAT,21.0,1.2
2021-01-25,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-01-25,PAIN BANETTE,2.0,1.4
2021-01-25,PAIN CHOCO AMANDES,2.0,1.5
2021-01-25,QUIM BREAD,3.0,1.0
2021-01-25,SAND JB EMMENTAL,3.0,3.5
2021-01-25,SANDWICH COMPLET,2.0,4.5
2021-01-25,SPECIAL BREAD,4.0,2.4
2021-01-25,TARTELETTE,3.0,2.0
2021-01-25,TRADITIONAL BAGUETTE,86.0,1.2
2021-01-26,BAGUETTE,34.0,0.8999999999999999
2021-01-26,BANETTE,22.0,1.05
2021-01-26,BANETTINE,5.0,0.6
2021-01-26,BOISSON 33CL,1.0,1.5
2021-01-26,BOULE 200G,1.0,1.1
2021-01-26,BOULE 400G,7.0,1.5
2021-01-26,BRIOCHE,1.0,5.0
2021-01-26,CAFE OU EAU,8.0,1.0
2021-01-26,CAMPAGNE,3.0,1.8
2021-01-26,CEREAL BAGUETTE,8.0,1.25
2021-01-26,CHAUSSON AUX POMMES,3.0,1.4
2021-01-26,COMPLET,5.0,1.5
2021-01-26,COOKIE,9.0,1.0
2021-01-26,COUPE,23.0,0.15
2021-01-26,CROISSANT,18.0,1.1
2021-01-26,CROISSANT AMANDES,5.0,1.4
2021-01-26,DEMI BAGUETTE,2.0,0.45
2021-01-26,FICELLE,5.0,0.6
2021-01-26,FINANCIER X5,2.0,3.0
2021-01-26,FORMULE SANDWICH,7.0,6.5
2021-01-26,KOUIGN AMANN,3.0,2.1
2021-01-26,MOISSON,2.0,2.0
2021-01-26,PAIN AU CHOCOLAT,19.0,1.2
2021-01-26,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-01-26,PAIN BANETTE,2.0,1.4
2021-01-26,PAIN CHOCO AMANDES,3.0,1.5
2021-01-26,QUIM BREAD,1.0,1.0
2021-01-26,SAND JB EMMENTAL,1.0,3.5
2021-01-26,SANDWICH COMPLET,3.0,4.5
2021-01-26,SEIGLE,2.0,1.8
2021-01-26,SPECIAL BREAD,9.0,2.4
2021-01-26,TARTELETTE,4.0,2.0
2021-01-26,TRADITIONAL BAGUETTE,70.0,1.2
2021-01-28,BAGUETTE,18.0,0.9
2021-01-28,BANETTE,20.0,1.05
2021-01-28,BANETTINE,4.0,0.6
2021-01-28,BOISSON 33CL,2.0,1.5
2021-01-28,BOULE 200G,2.0,1.1
2021-01-28,BOULE 400G,5.0,1.5
2021-01-28,BRIOCHE,2.0,5.0
2021-01-28,CAFE OU EAU,3.0,1.0
2021-01-28,CAMPAGNE,6.0,1.8
2021-01-28,CEREAL BAGUETTE,5.0,1.25
2021-01-28,COMPLET,5.0,1.5
2021-01-28,COOKIE,6.0,1.0
2021-01-28,COUPE,30.0,0.15
2021-01-28,CROISSANT,11.0,1.1
2021-01-28,CROISSANT AMANDES,5.0,1.3999999999999997
2021-01-28,FICELLE,5.0,0.6
2021-01-28,FORMULE SANDWICH,8.0,6.5
2021-01-28,KOUIGN AMANN,3.0,2.1
2021-01-28,MOISSON,5.0,2.0
2021-01-28,PAIN,5.0,1.15
2021-01-28,PAIN AU CHOCOLAT,20.0,1.2
2021-01-28,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-01-28,PAIN BANETTE,4.0,1.4
2021-01-28,PAIN CHOCO AMANDES,1.0,1.5
2021-01-28,QUIM BREAD,1.0,1.0
2021-01-28,SANDWICH COMPLET,4.0,4.5
2021-01-28,SEIGLE,2.0,1.8
2021-01-28,SPECIAL BREAD,8.0,2.4
2021-01-28,TARTELETTE,1.0,2.0
2021-01-28,TRADITIONAL BAGUETTE,71.0,1.2
2021-01-29,BAGUETTE,27.0,0.8999999999999999
2021-01-29,BANETTE,24.0,1.05
2021-01-29,BANETTINE,5.0,0.6
2021-01-29,BOISSON 33CL,3.0,1.5
2021-01-29,BOULE 200G,5.0,1.1
2021-01-29,BOULE 400G,4.0,1.5
2021-01-29,BRIOCHE,2.0,5.0
2021-01-29,CAFE OU EAU,4.0,1.0
2021-01-29,CAMPAGNE,4.0,1.8
2021-01-29,CEREAL BAGUETTE,12.0,1.25
2021-01-29,CHAUSSON AUX POMMES,2.0,1.4
2021-01-29,COMPLET,2.0,1.5
2021-01-29,COOKIE,3.0,1.0
2021-01-29,COUPE,20.0,0.15
2021-01-29,CROISSANT,22.0,1.1
2021-01-29,CROISSANT AMANDES,3.0,1.4
2021-01-29,DEMI BAGUETTE,2.0,0.45
2021-01-29,ECLAIR,5.0,2.0
2021-01-29,FICELLE,2.0,0.6
2021-01-29,FINANCIER X5,2.0,3.0
2021-01-29,FORMULE SANDWICH,13.0,6.5
2021-01-29,MOISSON,1.0,2.0
2021-01-29,PAIN,2.0,1.15
2021-01-29,PAIN AU CHOCOLAT,18.0,1.2
2021-01-29,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-01-29,PAIN BANETTE,3.0,1.3999999999999997
2021-01-29,PAIN CHOCO AMANDES,3.0,1.5
2021-01-29,QUIM BREAD,1.0,1.0
2021-01-29,SAND JB EMMENTAL,2.0,3.5
2021-01-29,SANDWICH COMPLET,6.0,4.5
2021-01-29,SPECIAL BREAD,4.0,2.4
2021-01-29,TARTELETTE,10.0,2.0
2021-01-29,TRADITIONAL BAGUETTE,68.0,1.2
2021-01-30,BAGUETTE,34.0,0.9
2021-01-30,BANETTE,34.0,1.05
2021-01-30,BANETTINE,5.0,0.6
2021-01-30,BOULE 200G,5.0,1.1
2021-01-30,BOULE 400G,5.0,1.5
2021-01-30,BRIOCHE,1.0,5.0
2021-01-30,CAFE OU EAU,4.0,1.0
2021-01-30,CAMPAGNE,8.0,1.8
2021-01-30,CEREAL BAGUETTE,9.0,1.25
2021-01-30,CHAUSSON AUX POMMES,5.0,1.3999999999999997
2021-01-30,COMPLET,4.0,1.5
2021-01-30,COOKIE,1.0,1.0
2021-01-30,COUPE,33.0,0.15
2021-01-30,CROISSANT,39.0,1.1
2021-01-30,DEMI BAGUETTE,1.0,0.45
2021-01-30,ECLAIR,3.0,2.0
2021-01-30,FICELLE,1.0,0.6
2021-01-30,FORMULE SANDWICH,4.0,6.5
2021-01-30,KOUIGN AMANN,1.0,2.1
2021-01-30,MOISSON,4.0,2.0
2021-01-30,PAIN,2.0,1.15
2021-01-30,PAIN AU CHOCOLAT,28.0,1.2
2021-01-30,PAIN AUX RAISINS,3.0,1.3999999999999997
2021-01-30,PAIN BANETTE,6.0,1.3999999999999997
2021-01-30,PAIN CHOCO AMANDES,2.0,1.5
2021-01-30,QUIM BREAD,7.0,1.0
2021-01-30,SAND JB EMMENTAL,1.0,3.5
2021-01-30,SANDWICH COMPLET,2.0,4.5
2021-01-30,SEIGLE,2.0,1.8
2021-01-30,SPECIAL BREAD,8.0,2.4
2021-01-30,TARTELETTE,4.0,2.0
2021-01-30,TRADITIONAL BAGUETTE,113.0,1.2
2021-01-31,BAGUETTE,30.0,0.9
2021-01-31,BANETTE,25.0,1.05
2021-01-31,BANETTINE,7.0,0.6
2021-01-31,BOULE 200G,4.0,1.1
2021-01-31,BOULE 400G,7.0,1.5
2021-01-31,BRIOCHE,3.0,5.0
2021-01-31,CAMPAGNE,4.0,1.8
2021-01-31,CEREAL BAGUETTE,10.0,1.25
2021-01-31,CHAUSSON AUX POMMES,2.0,1.4
2021-01-31,COMPLET,5.0,1.5
2021-01-31,COOKIE,4.0,1.0
2021-01-31,COUPE,44.0,0.15
2021-01-31,CROISSANT,77.0,1.1
2021-01-31,CROISSANT AMANDES,2.0,1.4
2021-01-31,DEMI BAGUETTE,3.0,0.45
2021-01-31,ECLAIR,12.0,2.0
2021-01-31,FICELLE,7.0,0.6
2021-01-31,FINANCIER X5,1.0,3.0
2021-01-31,FORMULE SANDWICH,2.0,6.5
2021-01-31,KOUIGN AMANN,7.0,2.1
2021-01-31,MOISSON,5.0,2.0
2021-01-31,PAIN,5.0,1.15
2021-01-31,PAIN AU CHOCOLAT,48.0,1.2
2021-01-31,PAIN AUX RAISINS,4.0,1.4
2021-01-31,PAIN BANETTE,1.0,1.4
2021-01-31,PAIN CHOCO AMANDES,3.0,1.5
2021-01-31,QUIM BREAD,1.0,1.0
2021-01-31,SEIGLE,2.0,1.8
2021-01-31,SPECIAL BREAD,8.0,2.4
2021-01-31,TARTELETTE,7.0,2.0
2021-01-31,TRADITIONAL BAGUETTE,145.0,1.2
2021-02-01,BAGUETTE,15.0,0.9
2021-02-01,BANETTE,20.0,1.05
2021-02-01,BANETTINE,5.0,0.6
2021-02-01,BOISSON 33CL,1.0,1.5
2021-02-01,BOULE 200G,1.0,1.1
2021-02-01,BOULE 400G,3.0,1.5
2021-02-01,CAMPAGNE,3.0,1.8
2021-02-01,CEREAL BAGUETTE,10.0,1.25
2021-02-01,CHAUSSON AUX POMMES,4.0,1.3999999999999997
2021-02-01,COMPLET,2.0,1.5
2021-02-01,COOKIE,5.0,1.0
2021-02-01,COUPE,18.0,0.15
2021-02-01,CROISSANT,6.0,1.1
2021-02-01,CROISSANT AMANDES,3.0,1.3999999999999997
2021-02-01,DEMI BAGUETTE,1.0,0.45
2021-02-01,FICELLE,5.0,0.6
2021-02-01,FORMULE SANDWICH,6.0,6.5
2021-02-01,KOUIGN AMANN,3.0,2.1
2021-02-01,MOISSON,2.0,2.0
2021-02-01,PAIN,1.0,1.15
2021-02-01,PAIN AU CHOCOLAT,14.0,1.2
2021-02-01,PAIN AUX RAISINS,3.0,1.3999999999999997
2021-02-01,PAIN BANETTE,5.0,1.4
2021-02-01,QUIM BREAD,3.0,1.0
2021-02-01,SAND JB EMMENTAL,1.0,3.5
2021-02-01,SANDWICH COMPLET,3.0,4.5
2021-02-01,SEIGLE,1.0,1.8
2021-02-01,SPECIAL BREAD,5.0,2.4
2021-02-01,TARTELETTE,5.0,2.0
2021-02-01,TRADITIONAL BAGUETTE,72.0,1.2
2021-02-02,BAGUETTE,24.0,0.9
2021-02-02,BANETTE,17.0,1.05
2021-02-02,BANETTINE,3.0,0.6
2021-02-02,BOISSON 33CL,3.0,1.5
2021-02-02,BOULE 200G,6.0,1.1
2021-02-02,BOULE 400G,6.0,1.5
2021-02-02,CAMPAGNE,1.0,1.8
2021-02-02,CEREAL BAGUETTE,1.0,1.25
2021-02-02,CHAUSSON AUX POMMES,1.0,1.4
2021-02-02,COMPLET,1.0,1.5
2021-02-02,COOKIE,4.0,1.0
2021-02-02,COUPE,19.0,0.15
2021-02-02,CROISSANT,9.0,1.1
2021-02-02,CROISSANT AMANDES,4.0,1.4
2021-02-02,DEMI BAGUETTE,1.0,0.45
2021-02-02,ECLAIR,1.0,2.0
2021-02-02,FICELLE,1.0,0.6
2021-02-02,FINANCIER X5,2.0,3.0
2021-02-02,FORMULE SANDWICH,11.0,6.5
2021-02-02,MOISSON,4.0,2.0
2021-02-02,PAIN,5.0,1.15
2021-02-02,PAIN AU CHOCOLAT,11.0,1.2
2021-02-02,PAIN AUX RAISINS,2.0,1.4
2021-02-02,PAIN BANETTE,3.0,1.3999999999999997
2021-02-02,PAIN CHOCO AMANDES,2.0,1.5
2021-02-02,QUIM BREAD,2.0,1.0
2021-02-02,SAND JB EMMENTAL,2.0,3.5
2021-02-02,SANDWICH COMPLET,1.0,4.5
2021-02-02,SEIGLE,2.0,1.8
2021-02-02,SPECIAL BREAD,4.0,2.4
2021-02-02,TARTELETTE,3.0,2.0
2021-02-02,TRADITIONAL BAGUETTE,96.0,1.2
2021-02-04,BAGUETTE,26.0,0.9
2021-02-04,BANETTE,16.0,1.05
2021-02-04,BANETTINE,4.0,0.6
2021-02-04,BOULE 200G,6.0,1.1
2021-02-04,BOULE 400G,7.0,1.5
2021-02-04,BRIOCHE,2.0,5.0
2021-02-04,CAFE OU EAU,3.0,1.0
2021-02-04,CAMPAGNE,4.0,1.8
2021-02-04,CEREAL BAGUETTE,10.0,1.25
2021-02-04,CHAUSSON AUX POMMES,1.0,1.4
2021-02-04,COMPLET,7.0,1.5
2021-02-04,COOKIE,1.0,1.0
2021-02-04,COUPE,33.0,0.15
2021-02-04,CROISSANT,29.0,1.1
2021-02-04,CROISSANT AMANDES,2.0,1.4
2021-02-04,FICELLE,5.0,0.6
2021-02-04,FORMULE SANDWICH,5.0,6.5
2021-02-04,MOISSON,4.0,2.0
2021-02-04,PAIN,4.0,1.15
2021-02-04,PAIN AU CHOCOLAT,19.0,1.2
2021-02-04,PAIN AUX RAISINS,3.0,1.4
2021-02-04,PAIN BANETTE,2.0,1.4
2021-02-04,PAIN CHOCO AMANDES,2.0,1.5
2021-02-04,QUIM BREAD,2.0,1.0
2021-02-04,SAND JB EMMENTAL,2.0,3.5
2021-02-04,SANDWICH COMPLET,9.0,4.5
2021-02-04,SPECIAL BREAD,7.0,2.4
2021-02-04,TARTELETTE,3.0,2.0
2021-02-04,TRADITIONAL BAGUETTE,91.0,1.2
2021-02-05,BAGUETTE,30.0,0.9
2021-02-05,BANETTE,20.0,1.05
2021-02-05,BANETTINE,3.0,0.6
2021-02-05,BOISSON 33CL,2.0,1.5
2021-02-05,BOULE 200G,6.0,1.1
2021-02-05,BOULE 400G,3.0,1.5
2021-02-05,BRIOCHE,1.0,5.0
2021-02-05,CAFE OU EAU,1.0,1.0
2021-02-05,CAMPAGNE,5.0,1.8
2021-02-05,CEREAL BAGUETTE,6.0,1.25
2021-02-05,CHAUSSON AUX POMMES,1.0,1.4
2021-02-05,COOKIE,6.0,1.0
2021-02-05,COUPE,26.0,0.15
2021-02-05,CROISSANT,19.0,1.1
2021-02-05,CROISSANT AMANDES,3.0,1.4
2021-02-05,DEMI BAGUETTE,1.0,0.45
2021-02-05,FICELLE,5.0,0.6
2021-02-05,FORMULE SANDWICH,9.0,6.5
2021-02-05,KOUIGN AMANN,2.0,2.1
2021-02-05,MOISSON,5.0,2.0
2021-02-05,PAIN AU CHOCOLAT,27.0,1.2
2021-02-05,PAIN AUX RAISINS,4.0,1.4
2021-02-05,PAIN BANETTE,1.0,1.4
2021-02-05,PAIN CHOCO AMANDES,5.0,1.5
2021-02-05,QUIM BREAD,5.0,1.0
2021-02-05,SAND JB EMMENTAL,4.0,3.5
2021-02-05,SANDWICH COMPLET,4.0,4.5
2021-02-05,SEIGLE,1.0,1.8
2021-02-05,SPECIAL BREAD,7.0,2.4
2021-02-05,TARTELETTE,8.0,2.0
2021-02-05,TRADITIONAL BAGUETTE,114.0,1.2
2021-02-06,BAGUETTE,20.0,0.9
2021-02-06,BANETTE,26.0,1.05
2021-02-06,BANETTINE,2.0,0.6
2021-02-06,BOULE 200G,3.0,1.1
2021-02-06,BOULE 400G,5.0,1.5
2021-02-06,BRIOCHE,1.0,5.0
2021-02-06,CAFE OU EAU,9.0,1.0
2021-02-06,CAMPAGNE,4.0,1.8
2021-02-06,CEREAL BAGUETTE,9.0,1.25
2021-02-06,CHAUSSON AUX POMMES,3.0,1.4
2021-02-06,COMPLET,5.0,1.5
2021-02-06,COOKIE,1.0,1.0
2021-02-06,COUPE,30.0,0.15
2021-02-06,CROISSANT,38.0,1.1
2021-02-06,CROISSANT AMANDES,1.0,1.4
2021-02-06,DEMI BAGUETTE,2.0,0.45
2021-02-06,ECLAIR,9.0,2.0
2021-02-06,FICELLE,3.0,0.6
2021-02-06,FORMULE SANDWICH,2.0,6.5
2021-02-06,KOUIGN AMANN,6.0,2.1
2021-02-06,MOISSON,5.0,2.0
2021-02-06,PAIN,3.0,1.15
2021-02-06,PAIN AU CHOCOLAT,35.0,1.2
2021-02-06,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-02-06,PAIN BANETTE,1.0,1.4
2021-02-06,PAIN CHOCO AMANDES,3.0,1.5
2021-02-06,QUIM BREAD,3.0,1.0
2021-02-06,SANDWICH COMPLET,1.0,4.5
2021-02-06,SEIGLE,2.0,1.8
2021-02-06,SPECIAL BREAD,9.0,2.4
2021-02-06,TARTELETTE,9.0,2.0
2021-02-06,TRADITIONAL BAGUETTE,131.0,1.2
2021-02-07,BAGUETTE,30.0,0.9
2021-02-07,BANETTE,29.0,1.05
2021-02-07,BANETTINE,6.0,0.6
2021-02-07,BOISSON 33CL,1.0,1.5
2021-02-07,BOULE 200G,3.0,1.1
2021-02-07,BOULE 400G,3.0,1.5
2021-02-07,BRIOCHE,2.0,5.0
2021-02-07,CAMPAGNE,6.0,1.8
2021-02-07,CEREAL BAGUETTE,7.0,1.25
2021-02-07,CHAUSSON AUX POMMES,3.0,1.3999999999999997
2021-02-07,COMPLET,4.0,1.5
2021-02-07,COOKIE,1.0,1.0
2021-02-07,COUPE,34.0,0.15
2021-02-07,CROISSANT,78.0,1.1
2021-02-07,CROISSANT AMANDES,4.0,1.4
2021-02-07,DEMI BAGUETTE,3.0,0.45
2021-02-07,ECLAIR,8.0,2.0
2021-02-07,FICELLE,5.0,0.6
2021-02-07,FORMULE SANDWICH,4.0,6.5
2021-02-07,KOUIGN AMANN,1.0,2.1
2021-02-07,MOISSON,5.0,2.0
2021-02-07,PAIN,4.0,1.15
2021-02-07,PAIN AU CHOCOLAT,47.0,1.2
2021-02-07,PAIN AUX RAISINS,4.0,1.4
2021-02-07,PAIN BANETTE,5.0,1.4
2021-02-07,PAIN CHOCO AMANDES,5.0,1.5
2021-02-07,SEIGLE,2.0,1.8
2021-02-07,SPECIAL BREAD,10.0,2.4
2021-02-07,TARTELETTE,23.0,2.0
2021-02-07,TRADITIONAL BAGUETTE,167.0,1.2
2021-02-08,BAGUETTE,22.0,0.9
2021-02-08,BANETTE,13.0,1.05
2021-02-08,BANETTINE,1.0,0.6
2021-02-08,BOISSON 33CL,1.0,1.5
2021-02-08,BOULE 200G,3.0,1.1
2021-02-08,BOULE 400G,7.0,1.5
2021-02-08,BRIOCHE,2.0,5.0
2021-02-08,CAFE OU EAU,2.0,1.0
2021-02-08,CAMPAGNE,2.0,1.8
2021-02-08,CEREAL BAGUETTE,2.0,1.25
2021-02-08,CHAUSSON AUX POMMES,4.0,1.3999999999999997
2021-02-08,COMPLET,1.0,1.5
2021-02-08,COOKIE,3.0,1.0
2021-02-08,COUPE,20.0,0.15
2021-02-08,CROISSANT,28.0,1.1
2021-02-08,CROISSANT AMANDES,3.0,1.3999999999999997
2021-02-08,DEMI BAGUETTE,2.0,0.45
2021-02-08,ECLAIR,4.0,2.0
2021-02-08,FICELLE,3.0,0.6
2021-02-08,FINANCIER X5,1.0,3.0
2021-02-08,FORMULE SANDWICH,10.0,6.5
2021-02-08,KOUIGN AMANN,2.0,2.1
2021-02-08,MOISSON,3.0,2.0
2021-02-08,PAIN,2.0,1.15
2021-02-08,PAIN AU CHOCOLAT,14.0,1.2
2021-02-08,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-02-08,PAIN BANETTE,3.0,1.4
2021-02-08,QUIM BREAD,3.0,1.0
2021-02-08,SANDWICH COMPLET,3.0,4.5
2021-02-08,SPECIAL BREAD,8.0,2.4
2021-02-08,TARTELETTE,13.0,2.0
2021-02-08,TRADITIONAL BAGUETTE,106.0,1.2
2021-02-09,BAGUETTE,30.0,0.9
2021-02-09,BANETTE,23.0,1.05
2021-02-09,BANETTINE,3.0,0.6
2021-02-09,BOULE 200G,6.0,1.1
2021-02-09,BOULE 400G,9.0,1.5
2021-02-09,CAFE OU EAU,8.0,1.0
2021-02-09,CAMPAGNE,5.0,1.8
2021-02-09,CEREAL BAGUETTE,3.0,1.25
2021-02-09,CHAUSSON AUX POMMES,4.0,1.3999999999999997
2021-02-09,COMPLET,4.0,1.5
2021-02-09,COOKIE,2.0,1.0
2021-02-09,COUPE,38.0,0.15
2021-02-09,CROISSANT,11.0,1.1
2021-02-09,CROISSANT AMANDES,6.0,1.4
2021-02-09,DEMI BAGUETTE,3.0,0.45
2021-02-09,ECLAIR,1.0,2.0
2021-02-09,FICELLE,1.0,0.6
2021-02-09,FORMULE SANDWICH,5.0,6.5
2021-02-09,KOUIGN AMANN,3.0,2.1
2021-02-09,MOISSON,7.0,2.0
2021-02-09,PAIN,5.0,1.15
2021-02-09,PAIN AU CHOCOLAT,19.0,1.2
2021-02-09,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-02-09,PAIN BANETTE,5.0,1.4
2021-02-09,PAIN CHOCO AMANDES,1.0,1.5
2021-02-09,QUIM BREAD,2.0,1.0
2021-02-09,SAND JB EMMENTAL,1.0,3.5
2021-02-09,SANDWICH COMPLET,5.0,4.5
2021-02-09,SEIGLE,2.0,1.8
2021-02-09,SPECIAL BREAD,12.0,2.4
2021-02-09,TARTELETTE,7.0,2.0
2021-02-09,TRADITIONAL BAGUETTE,86.0,1.2
2021-02-11,BAGUETTE,17.0,0.9
2021-02-11,BANETTE,23.0,1.05
2021-02-11,BANETTINE,3.0,0.6
2021-02-11,BOISSON 33CL,1.0,1.5
2021-02-11,BOULE 200G,6.0,1.1
2021-02-11,BOULE 400G,6.0,1.5
2021-02-11,CAFE OU EAU,3.0,1.0
2021-02-11,CAMPAGNE,5.0,1.8
2021-02-11,CEREAL BAGUETTE,5.0,1.25
2021-02-11,CHAUSSON AUX POMMES,2.0,1.4
2021-02-11,COMPLET,4.0,1.5
2021-02-11,COOKIE,1.0,1.0
2021-02-11,COUPE,26.0,0.15
2021-02-11,CROISSANT,16.0,1.1
2021-02-11,CROISSANT AMANDES,2.0,1.4
2021-02-11,DEMI BAGUETTE,1.0,0.45
2021-02-11,FICELLE,3.0,0.6
2021-02-11,KOUIGN AMANN,2.0,2.1
2021-02-11,MOISSON,5.0,2.0
2021-02-11,PAIN,2.0,1.15
2021-02-11,PAIN AU CHOCOLAT,26.0,1.2
2021-02-11,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-02-11,PAIN BANETTE,4.0,1.4
2021-02-11,SANDWICH COMPLET,1.0,4.5
2021-02-11,SEIGLE,1.0,1.8
2021-02-11,SPECIAL BREAD,6.0,2.4
2021-02-11,TARTELETTE,4.0,2.0
2021-02-11,TRADITIONAL BAGUETTE,70.0,1.2
2021-02-12,BAGUETTE,18.0,0.9
2021-02-12,BANETTE,13.0,1.05
2021-02-12,BANETTINE,4.0,0.6
2021-02-12,BOISSON 33CL,2.0,1.5
2021-02-12,BOULE 200G,2.0,1.1
2021-02-12,BOULE 400G,6.0,1.5
2021-02-12,BRIOCHE,2.0,5.0
2021-02-12,CAMPAGNE,4.0,1.8
2021-02-12,CEREAL BAGUETTE,7.0,1.25
2021-02-12,CHAUSSON AUX POMMES,2.0,1.4
2021-02-12,COMPLET,4.0,1.5
2021-02-12,COOKIE,1.0,1.0
2021-02-12,COUPE,26.0,0.15
2021-02-12,CROISSANT,20.0,1.1
2021-02-12,DEMI BAGUETTE,2.0,0.45
2021-02-12,FICELLE,1.0,0.6
2021-02-12,FINANCIER X5,1.0,3.0
2021-02-12,FORMULE SANDWICH,4.0,6.5
2021-02-12,KOUIGN AMANN,3.0,2.1
2021-02-12,MOISSON,4.0,2.0
2021-02-12,PAIN,1.0,1.15
2021-02-12,PAIN AU CHOCOLAT,14.0,1.2
2021-02-12,PAIN AUX RAISINS,3.0,1.4
2021-02-12,PAIN BANETTE,4.0,1.4
2021-02-12,PAIN CHOCO AMANDES,3.0,1.5
2021-02-12,QUIM BREAD,5.0,1.0
2021-02-12,SANDWICH COMPLET,4.0,4.5
2021-02-12,SEIGLE,1.0,1.8
2021-02-12,SPECIAL BREAD,8.0,2.4
2021-02-12,TARTELETTE,5.0,2.0
2021-02-12,TRADITIONAL BAGUETTE,88.0,1.2
2021-02-13,BAGUETTE,27.0,0.9
2021-02-13,BANETTE,34.0,1.05
2021-02-13,BANETTINE,6.0,0.6
2021-02-13,BOULE 200G,6.0,1.1
2021-02-13,BOULE 400G,7.0,1.5
2021-02-13,BRIOCHE,1.0,5.0
2021-02-13,CAFE OU EAU,7.0,1.0
2021-02-13,CAMPAGNE,5.0,1.8
2021-02-13,CEREAL BAGUETTE,9.0,1.25
2021-02-13,CHAUSSON AUX POMMES,1.0,1.4
2021-02-13,COMPLET,4.0,1.5
2021-02-13,COOKIE,1.0,1.0
2021-02-13,COUPE,38.0,0.15
2021-02-13,CROISSANT,33.0,1.1
2021-02-13,CROISSANT AMANDES,5.0,1.4
2021-02-13,DEMI BAGUETTE,1.0,0.45
2021-02-13,ECLAIR,5.0,2.0
2021-02-13,FICELLE,5.0,0.6
2021-02-13,FINANCIER X5,1.0,3.0
2021-02-13,KOUIGN AMANN,4.0,2.1
2021-02-13,MOISSON,4.0,2.0
2021-02-13,PAIN,6.0,1.15
2021-02-13,PAIN AU CHOCOLAT,30.0,1.2
2021-02-13,PAIN AUX RAISINS,2.0,1.4
2021-02-13,PAIN BANETTE,7.0,1.4
2021-02-13,PAIN CHOCO AMANDES,2.0,1.5
2021-02-13,QUIM BREAD,1.0,1.0
2021-02-13,SAND JB EMMENTAL,1.0,3.5
2021-02-13,SANDWICH COMPLET,1.0,4.5
2021-02-13,SEIGLE,2.0,1.8
2021-02-13,SPECIAL BREAD,10.0,2.4
2021-02-13,TARTELETTE,5.0,2.0
2021-02-13,TRADITIONAL BAGUETTE,114.0,1.2
2021-02-14,BAGUETTE,50.0,0.8999999999999999
2021-02-14,BANETTE,38.0,1.05
2021-02-14,BANETTINE,8.0,0.6
2021-02-14,BOISSON 33CL,2.0,1.5
2021-02-14,BOULE 200G,8.0,1.1
2021-02-14,BOULE 400G,11.0,1.5
2021-02-14,BRIOCHE,3.0,5.0
2021-02-14,CAMPAGNE,11.0,1.8
2021-02-14,CEREAL BAGUETTE,9.0,1.25
2021-02-14,CHAUSSON AUX POMMES,5.0,1.3999999999999997
2021-02-14,COMPLET,5.0,1.5
2021-02-14,COOKIE,10.0,1.0
2021-02-14,COUPE,52.0,0.15
2021-02-14,CROISSANT,77.0,1.1
2021-02-14,CROISSANT AMANDES,3.0,1.3999999999999997
2021-02-14,DEMI BAGUETTE,3.0,0.45
2021-02-14,ECLAIR,18.0,2.0
2021-02-14,FICELLE,10.0,0.6
2021-02-14,FINANCIER X5,5.0,3.0
2021-02-14,KOUIGN AMANN,4.0,2.1
2021-02-14,MOISSON,5.0,2.0
2021-02-14,PAIN,5.0,1.15
2021-02-14,PAIN AU CHOCOLAT,72.0,1.2
2021-02-14,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-02-14,PAIN BANETTE,6.0,1.3999999999999997
2021-02-14,PAIN CHOCO AMANDES,5.0,1.5
